,best time ,mean time for top 25%,standart deviation for top 25%,mean time for all,standart deviation for all
172,648.0,668.6875,125.36682114399328,644.8188976377953,112.8009477624529
173,737.0,622.84375,109.97332329223075,626.6692913385826,119.19745116429601
174,705.0,653.65625,111.98314866950965,635.5354330708661,124.54520700138234
175,458.0,672.65625,85.93551702257629,648.9212598425197,115.52424882986314
176,726.0,663.0625,104.72342667116084,660.0866141732283,113.49480709769269
177,755.0,637.4375,116.95483570058144,648.3779527559055,111.55048496094217
178,371.0,651.9375,119.26046534266919,641.2362204724409,112.15382130341911
179,646.0,633.46875,121.43619321865084,639.503937007874,103.76585347167288
180,652.0,645.09375,109.17055445923823,643.2677165354331,112.50039011788162
181,767.0,628.21875,135.37649684652612,642.8267716535433,121.19062192403207
182,551.0,664.53125,126.14302011382755,656.3622047244095,115.02267282771048
183,707.0,653.71875,86.99685137082548,642.6377952755905,96.98207231774695
184,865.0,648.84375,116.56519350105116,668.4488188976378,119.0164885461216
185,408.0,656.75,119.90178272235988,653.2677165354331,122.66049738687366
186,513.0,656.5,128.0371039972398,644.5984251968504,112.37467278766229
187,721.0,651.15625,101.22317835326798,657.007874015748,119.5314669513563
188,775.0,623.5625,135.03701749427822,637.6141732283464,132.9952960653028
189,694.0,647.65625,85.24582444869367,646.0866141732283,112.39154167337183
190,553.0,660.5,119.62963679623874,662.4566929133858,112.58276087286228
191,671.0,644.375,118.65647632978151,638.5511811023622,118.43325697148042
192,601.0,670.0,123.26622611242708,673.1811023622047,120.05283727329176
193,507.0,640.6875,102.5412836068966,661.511811023622,114.06199903683631
194,658.0,643.0,105.83448162106716,651.8740157480315,110.06497666650449
195,571.0,658.96875,113.9409069361724,654.8740157480315,122.1235976555973
196,750.0,654.625,108.71400266295046,643.5984251968504,114.33300305717145
197,569.0,645.4375,132.8288225264005,640.9527559055118,115.06361528854865
198,553.0,635.15625,140.25670870207065,648.2913385826772,108.96507496796909
199,638.0,667.09375,99.07804984423896,647.0,103.38278386656069
200,530.0,661.84375,121.19769732110218,646.2283464566929,114.91785419257717
201,568.0,654.375,111.9647684541883,630.4015748031496,116.56901303806943
202,636.0,654.59375,99.33304440586475,662.6377952755905,109.91347128510836
203,523.0,672.8125,113.56618045769612,652.3307086614174,115.89718869893566
204,561.0,673.3125,117.55595409739993,649.8031496062993,117.52962698156766
205,525.0,664.0,112.78630235981673,658.7559055118111,119.87760927413598
206,399.0,629.75,108.04570792030566,648.4094488188977,109.5047084401504
207,692.0,623.875,114.32539908086916,617.1259842519685,117.53384448919043
208,674.0,661.15625,109.56964377024094,659.2047244094488,117.0287896864495
209,554.0,644.53125,134.5171885798893,630.6062992125984,128.04533876411728
210,551.0,678.8125,122.45877814085031,651.1102362204724,121.522962306145
211,752.0,647.09375,96.80145898145079,646.5275590551181,104.41934134439698
212,740.0,663.125,117.10031757002199,645.7244094488188,104.65471365026124
213,574.0,662.15625,86.72590060609056,657.0472440944882,111.3271307968552
214,782.0,658.96875,148.99947239315145,649.5669291338583,116.13965192318038
215,405.0,656.15625,110.13375656871739,657.9763779527559,112.56812212684476
216,650.0,592.625,129.71742124710929,653.1889763779527,122.01547160729504
217,907.0,675.375,107.20183941985324,668.2598425196851,109.1671558433938
218,752.0,665.90625,124.33532265988414,659.2204724409448,124.04932428864622
219,579.0,657.28125,148.31875184358012,654.5748031496063,112.2716418773821
220,491.0,615.15625,111.77100176672614,649.7716535433071,115.49470376624723
221,701.0,634.3125,118.93628480724459,635.0944881889764,114.57469681706473
222,756.0,681.25,120.58114487763002,655.9133858267717,112.02516756192034
223,536.0,668.3125,115.66504374161624,645.2204724409448,117.61909115658568
224,-6.092063073807602,650.4375,135.47991952223032,643.6771653543307,118.58814336305082
